from_pin.full_name,to_pin.full_name,sense,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i48/i191/A2,i48/i191/Y,negative_unate,26.988575,19.871674,26.988575,UNINIT,19.871674,UNINIT
i48/i191/B,i48/i191/Y,negative_unate,19.650698,19.935158,19.650698,UNINIT,19.935158,UNINIT
i48/i191/C,i48/i191/Y,negative_unate,19.306927,18.540752,19.306927,UNINIT,18.540752,UNINIT
i48/i192/A,i48/i192/Y,positive_unate,18.238642,18.182508,18.238642,UNINIT,18.182508,UNINIT
i48/i192/B,i48/i192/Y,positive_unate,17.791868,19.691761,17.791868,UNINIT,19.691761,UNINIT
i48/i193/A1,i48/i193/Y,negative_unate,32.395725,25.969208,32.395725,UNINIT,25.969208,UNINIT
i48/i193/A2,i48/i193/Y,negative_unate,32.873066,24.339329,32.873066,UNINIT,24.339329,UNINIT
i48/i193/B,i48/i193/Y,negative_unate,18.242739,22.164408,18.242739,UNINIT,22.164408,UNINIT
i48/i193/C,i48/i193/Y,negative_unate,22.493269,22.605358,22.493269,UNINIT,22.605358,UNINIT
i48/i194/A,i48/i194/Y,negative_unate,14.279468,8.851274,14.279468,UNINIT,8.851274,UNINIT
i48/i194/B,i48/i194/Y,negative_unate,12.704266,10.90964,12.704266,UNINIT,10.90964,UNINIT
i48/i195/A,i48/i195/Y,negative_unate,15.719956,11.618374,15.719956,UNINIT,11.618374,UNINIT
i48/i195/B,i48/i195/Y,negative_unate,14.680472,13.473022,14.680472,UNINIT,13.473022,UNINIT
i48/i196/A,i48/i196/Y,negative_unate,19.943203,16.213137,19.943203,UNINIT,16.213137,UNINIT
i48/i196/B,i48/i196/Y,negative_unate,21.669739,19.597261,21.669739,UNINIT,19.597261,UNINIT
i48/i197/A,i48/i197/Y,negative_unate,17.473534,13.444488,17.473534,UNINIT,13.444488,UNINIT
i48/i197/B,i48/i197/Y,negative_unate,17.40559,15.578531,17.40559,UNINIT,15.578531,UNINIT
i48/i198/A,i48/i198/Y,negative_unate,12.195672,13.735121,12.195672,UNINIT,13.735121,UNINIT
i48/i198/B,i48/i198/Y,negative_unate,11.314043,11.033303,11.314043,UNINIT,11.033303,UNINIT
i48/i199/A,i48/i199/Y,negative_unate,7.88524,6.757689,7.88524,UNINIT,6.757689,UNINIT
i48/i2/A,i48/i2/Y,negative_unate,10.667855,8.546224,10.667855,UNINIT,8.546224,UNINIT
i48/i20/A,i48/i20/Y,negative_unate,13.047051,14.04483,13.047051,UNINIT,14.04483,UNINIT
i48/i20/B,i48/i20/Y,negative_unate,13.469588,12.423709,13.469588,UNINIT,12.423709,UNINIT
i48/i200/A,i48/i200/Y,negative_unate,12.308689,9.601673,12.308689,UNINIT,9.601673,UNINIT
i48/i201/A,i48/i201/Y,negative_unate,9.076531,7.712427,9.076531,UNINIT,7.712427,UNINIT
i48/i202/A,i48/i202/Y,negative_unate,11.875839,14.767358,11.875839,UNINIT,14.767358,UNINIT
i48/i202/B,i48/i202/Y,negative_unate,12.576068,14.875096,12.576068,UNINIT,14.875096,UNINIT
i48/i202/C,i48/i202/Y,negative_unate,13.364003,14.539472,13.364003,UNINIT,14.539472,UNINIT
i48/i202/D,i48/i202/Y,negative_unate,14.221266,14.044709,14.221266,UNINIT,14.044709,UNINIT
i48/i203/A1,i48/i203/Y,negative_unate,12.036632,9.769855,12.036632,UNINIT,9.769855,UNINIT
i48/i203/A2,i48/i203/Y,negative_unate,13.491092,9.122804,13.491092,UNINIT,9.122804,UNINIT
i48/i203/A3,i48/i203/Y,negative_unate,14.930708,8.013555,14.930708,UNINIT,8.013555,UNINIT
i48/i203/B,i48/i203/Y,negative_unate,15.307873,7.314693,15.307873,UNINIT,7.314693,UNINIT
i48/i204/A1,i48/i204/Y,negative_unate,13.211991,10.353058,13.211991,UNINIT,10.353058,UNINIT
i48/i204/A2,i48/i204/Y,negative_unate,13.581017,9.481259,13.581017,UNINIT,9.481259,UNINIT
i48/i204/B,i48/i204/Y,negative_unate,12.572772,9.356199,12.572772,UNINIT,9.356199,UNINIT
i48/i204/C,i48/i204/Y,negative_unate,11.029114,7.779307,11.029114,UNINIT,7.779307,UNINIT
i48/i205/A,i48/i205/Y,negative_unate,16.020411,8.24708,16.020411,UNINIT,8.24708,UNINIT
i48/i205/B,i48/i205/Y,negative_unate,17.850283,9.498378,17.850283,UNINIT,9.498378,UNINIT
i48/i205/C,i48/i205/Y,negative_unate,17.561359,8.810734,17.561359,UNINIT,8.810734,UNINIT
i48/i205/D,i48/i205/Y,negative_unate,18.233057,10.469158,18.233057,UNINIT,10.469158,UNINIT
i48/i206/A1,i48/i206/Y,negative_unate,18.523598,14.443571,18.523598,UNINIT,14.443571,UNINIT
i48/i206/A2,i48/i206/Y,negative_unate,20.586798,17.989407,20.586798,UNINIT,17.989407,UNINIT
i48/i206/B,i48/i206/Y,negative_unate,23.742596,15.781501,23.742596,UNINIT,15.781501,UNINIT
i48/i206/C,i48/i206/Y,negative_unate,20.060801,13.201881,20.060801,UNINIT,13.201881,UNINIT
i48/i207/A1,i48/i207/Y,negative_unate,11.915372,10.538435,11.915372,UNINIT,10.538435,UNINIT
i48/i207/A2,i48/i207/Y,negative_unate,15.532369,12.731713,15.532369,UNINIT,12.731713,UNINIT
i48/i207/B,i48/i207/Y,negative_unate,14.405576,10.577717,14.405576,UNINIT,10.577717,UNINIT
i48/i208/A,i48/i208/Y,negative_unate,12.27121,13.659231,12.27121,UNINIT,13.659231,UNINIT
i48/i208/B,i48/i208/Y,negative_unate,15.356074,15.172797,15.356074,UNINIT,15.172797,UNINIT
i48/i209/A1,i48/i209/Y,negative_unate,11.085752,11.100352,11.085752,UNINIT,11.100352,UNINIT
i48/i209/A2,i48/i209/Y,negative_unate,14.228342,10.550369,14.228342,UNINIT,10.550369,UNINIT
i48/i209/B,i48/i209/Y,negative_unate,10.601274,6.466435,10.601274,UNINIT,6.466435,UNINIT
i48/i209/C,i48/i209/Y,negative_unate,8.698461,11.541067,8.698461,UNINIT,11.541067,UNINIT
i48/i21/A,i48/i21/Y,negative_unate,10.02113,13.256365,10.02113,UNINIT,13.256365,UNINIT
i48/i21/B,i48/i21/Y,negative_unate,12.243598,14.383883,12.243598,UNINIT,14.383883,UNINIT
i48/i21/C,i48/i21/Y,negative_unate,11.780002,14.591471,11.780002,UNINIT,14.591471,UNINIT
i48/i21/D,i48/i21/Y,negative_unate,13.921504,14.248562,13.921504,UNINIT,14.248562,UNINIT
i48/i210/A1,i48/i210/Y,negative_unate,8.412052,9.056883,8.412052,UNINIT,9.056883,UNINIT
i48/i210/A2,i48/i210/Y,negative_unate,10.843066,8.805252,10.843066,UNINIT,8.805252,UNINIT
i48/i210/B1,i48/i210/Y,negative_unate,10.500627,7.620179,10.500627,UNINIT,7.620179,UNINIT
i48/i210/B2,i48/i210/Y,negative_unate,11.858928,7.074107,11.858928,UNINIT,7.074107,UNINIT
i48/i211/A,i48/i211/Y,negative_unate,12.553302,15.240588,12.553302,UNINIT,15.240588,UNINIT
i48/i211/B,i48/i211/Y,negative_unate,14.383636,13.487823,14.383636,UNINIT,13.487823,UNINIT
i48/i212/A1,i48/i212/Y,negative_unate,13.132089,10.12343,13.132089,UNINIT,10.12343,UNINIT
i48/i212/A2,i48/i212/Y,negative_unate,13.788054,9.591128,13.788054,UNINIT,9.591128,UNINIT
i48/i212/B,i48/i212/Y,negative_unate,13.57631,9.560703,13.57631,UNINIT,9.560703,UNINIT
i48/i212/C,i48/i212/Y,negative_unate,11.596571,8.546178,11.596571,UNINIT,8.546178,UNINIT
i48/i213/A,i48/i213/Y,negative_unate,13.907227,8.658884,13.907227,UNINIT,8.658884,UNINIT
i48/i213/B,i48/i213/Y,negative_unate,12.64056,9.35985,12.64056,UNINIT,9.35985,UNINIT
i48/i214/A,i48/i214/Y,negative_unate,12.267621,7.180519,12.267621,UNINIT,7.180519,UNINIT
i48/i214/B,i48/i214/Y,negative_unate,12.455634,8.468657,12.455634,UNINIT,8.468657,UNINIT
i48/i215/A1,i48/i215/Y,negative_unate,12.464415,8.671331,12.464415,UNINIT,8.671331,UNINIT
i48/i215/A2,i48/i215/Y,negative_unate,10.27281,9.081985,10.27281,UNINIT,9.081985,UNINIT
i48/i215/B1,i48/i215/Y,negative_unate,12.884846,6.844197,12.884846,UNINIT,6.844197,UNINIT
i48/i215/B2,i48/i215/Y,negative_unate,12.334141,8.65196,12.334141,UNINIT,8.65196,UNINIT
i48/i216/A1,i48/i216/Y,negative_unate,11.899543,10.709163,11.899543,UNINIT,10.709163,UNINIT
i48/i216/A2,i48/i216/Y,negative_unate,13.976122,10.851758,13.976122,UNINIT,10.851758,UNINIT
i48/i216/B,i48/i216/Y,negative_unate,9.940549,9.535559,9.940549,UNINIT,9.535559,UNINIT
i48/i217/A,i48/i217/Y,negative_unate,16.220118,21.701197,16.220118,UNINIT,21.701197,UNINIT
i48/i217/B,i48/i217/Y,negative_unate,16.221394,21.13875,16.221394,UNINIT,21.13875,UNINIT
i48/i217/C,i48/i217/Y,negative_unate,16.06031,21.096394,16.06031,UNINIT,21.096394,UNINIT
i48/i217/D,i48/i217/Y,negative_unate,16.725925,20.90485,16.725925,UNINIT,20.90485,UNINIT
i48/i218/A1,i48/i218/Y,negative_unate,14.151646,15.509999,14.151646,UNINIT,15.509999,UNINIT
i48/i218/A2,i48/i218/Y,negative_unate,14.014497,12.224136,14.014497,UNINIT,12.224136,UNINIT
i48/i218/B1,i48/i218/Y,negative_unate,14.999599,12.256843,14.999599,UNINIT,12.256843,UNINIT
i48/i218/B2,i48/i218/Y,negative_unate,14.745743,10.241964,14.745743,UNINIT,10.241964,UNINIT
i48/i218/C,i48/i218/Y,negative_unate,17.302378,11.107826,17.302378,UNINIT,11.107826,UNINIT
i48/i219/A1,i48/i219/Y,negative_unate,25.453651,13.997294,25.453651,UNINIT,13.997294,UNINIT
i48/i219/A2,i48/i219/Y,negative_unate,21.978745,14.162009,21.978745,UNINIT,14.162009,UNINIT
i48/i219/B1,i48/i219/Y,negative_unate,20.576078,15.592293,20.576078,UNINIT,15.592293,UNINIT
i48/i219/B2,i48/i219/Y,negative_unate,20.062332,17.363804,20.062332,UNINIT,17.363804,UNINIT
i48/i219/C,i48/i219/Y,negative_unate,13.615196,14.812491,13.615196,UNINIT,14.812491,UNINIT
i48/i22/A,i48/i22/Y,positive_unate,16.347071,25.197365,16.347071,UNINIT,25.197365,UNINIT
i48/i22/B,i48/i22/Y,positive_unate,17.36195,24.873985,17.36195,UNINIT,24.873985,UNINIT
i48/i22/C,i48/i22/Y,positive_unate,18.235245,26.791584,18.235245,UNINIT,26.791584,UNINIT
i48/i220/A1,i48/i220/Y,negative_unate,17.180893,20.409079,17.180893,UNINIT,20.409079,UNINIT
i48/i220/A2,i48/i220/Y,negative_unate,14.990103,18.547028,14.990103,UNINIT,18.547028,UNINIT
i48/i220/B1,i48/i220/Y,negative_unate,18.606102,18.34424,18.606102,UNINIT,18.34424,UNINIT
i48/i220/B2,i48/i220/Y,negative_unate,16.447613,18.34874,16.447613,UNINIT,18.34874,UNINIT
i48/i220/C1,i48/i220/Y,negative_unate,18.871698,17.049732,18.871698,UNINIT,17.049732,UNINIT
i48/i220/C2,i48/i220/Y,negative_unate,17.778502,17.553011,17.778502,UNINIT,17.553011,UNINIT
i48/i221/A,i48/i221/Y,positive_unate,20.603144,14.385742,20.603144,UNINIT,14.385742,UNINIT
i48/i221/B,i48/i221/Y,positive_unate,21.60211,16.526531,21.60211,UNINIT,16.526531,UNINIT
i48/i221/C,i48/i221/Y,positive_unate,20.344452,16.914186,20.344452,UNINIT,16.914186,UNINIT
i48/i222/A1,i48/i222/Y,negative_unate,14.591302,10.892296,14.591302,UNINIT,10.892296,UNINIT
i48/i222/A2,i48/i222/Y,negative_unate,13.594855,11.720056,13.594855,UNINIT,11.720056,UNINIT
i48/i222/B1,i48/i222/Y,negative_unate,16.548092,9.923681,16.548092,UNINIT,9.923681,UNINIT
i48/i222/B2,i48/i222/Y,negative_unate,16.529631,12.385969,16.529631,UNINIT,12.385969,UNINIT
i48/i223/A,i48/i223/Y,negative_unate,13.131044,7.715933,13.131044,UNINIT,7.715933,UNINIT
i48/i223/B,i48/i223/Y,negative_unate,12.525182,8.979613,12.525182,UNINIT,8.979613,UNINIT
i48/i224/A1,i48/i224/Y,negative_unate,19.660282,22.502954,19.660282,UNINIT,22.502954,UNINIT
i48/i224/A2,i48/i224/Y,negative_unate,17.812305,21.341331,17.812305,UNINIT,21.341331,UNINIT
i48/i224/B1,i48/i224/Y,negative_unate,22.364883,21.952669,22.364883,UNINIT,21.952669,UNINIT
i48/i224/B2,i48/i224/Y,negative_unate,19.360779,21.679482,19.360779,UNINIT,21.679482,UNINIT
i48/i224/C1,i48/i224/Y,negative_unate,26.887129,21.465916,26.887129,UNINIT,21.465916,UNINIT
i48/i224/C2,i48/i224/Y,negative_unate,21.44874,21.211069,21.44874,UNINIT,21.211069,UNINIT
i48/i225/A,i48/i225/Y,negative_unate,13.976679,7.970485,13.976679,UNINIT,7.970485,UNINIT
i48/i225/B,i48/i225/Y,negative_unate,16.063263,7.909009,16.063263,UNINIT,7.909009,UNINIT
i48/i225/C,i48/i225/Y,negative_unate,17.005524,7.569919,17.005524,UNINIT,7.569919,UNINIT
i48/i226/A1,i48/i226/Y,negative_unate,13.453998,7.324848,13.453998,UNINIT,7.324848,UNINIT
i48/i226/A2,i48/i226/Y,negative_unate,12.878603,9.179926,12.878603,UNINIT,9.179926,UNINIT
i48/i226/B1,i48/i226/Y,negative_unate,12.340889,8.913028,12.340889,UNINIT,8.913028,UNINIT
i48/i226/B2,i48/i226/Y,negative_unate,11.784083,11.036714,11.784083,UNINIT,11.036714,UNINIT
i48/i227/A1,i48/i227/Y,negative_unate,16.935047,12.745809,16.935047,UNINIT,12.745809,UNINIT
i48/i227/A2,i48/i227/Y,negative_unate,16.17098,14.813677,16.17098,UNINIT,14.813677,UNINIT
i48/i227/B1,i48/i227/Y,negative_unate,20.047739,11.999419,20.047739,UNINIT,11.999419,UNINIT
i48/i227/B2,i48/i227/Y,negative_unate,18.343019,14.093552,18.343019,UNINIT,14.093552,UNINIT
i48/i228/A1,i48/i228/Y,negative_unate,19.349871,19.547195,19.349871,UNINIT,19.547195,UNINIT
i48/i228/A2,i48/i228/Y,negative_unate,19.780712,17.325388,19.780712,UNINIT,17.325388,UNINIT
i48/i228/B1,i48/i228/Y,negative_unate,20.705822,17.424011,20.705822,UNINIT,17.424011,UNINIT
i48/i228/B2,i48/i228/Y,negative_unate,20.310631,14.890989,20.310631,UNINIT,14.890989,UNINIT
i48/i228/C,i48/i228/Y,negative_unate,18.805489,10.128488,18.805489,UNINIT,10.128488,UNINIT
i48/i229/A1,i48/i229/Y,negative_unate,17.094709,15.553484,17.094709,UNINIT,15.553484,UNINIT
i48/i229/A2,i48/i229/Y,negative_unate,17.076542,13.904371,17.076542,UNINIT,13.904371,UNINIT
i48/i229/B,i48/i229/Y,negative_unate,12.051879,12.824977,12.051879,UNINIT,12.824977,UNINIT
i48/i23/A,i48/i23/Y,positive_unate,14.76165,24.401815,14.76165,UNINIT,24.401815,UNINIT
i48/i23/B,i48/i23/Y,positive_unate,15.516524,23.158865,15.516524,UNINIT,23.158865,UNINIT
i48/i23/C,i48/i23/Y,positive_unate,15.973783,23.637466,15.973783,UNINIT,23.637466,UNINIT
i48/i230/A,i48/i230/Y,negative_unate,9.165795,10.513196,9.165795,UNINIT,10.513196,UNINIT
i48/i230/B,i48/i230/Y,negative_unate,11.523137,10.937557,11.523137,UNINIT,10.937557,UNINIT
i48/i231/A1,i48/i231/Y,negative_unate,23.461361,18.833628,23.461361,UNINIT,18.833628,UNINIT
i48/i231/A2,i48/i231/Y,negative_unate,24.858963,18.319551,24.858963,UNINIT,18.319551,UNINIT
i48/i231/B,i48/i231/Y,negative_unate,17.829536,17.939068,17.829536,UNINIT,17.939068,UNINIT
i48/i231/C,i48/i231/Y,negative_unate,18.013226,16.524313,18.013226,UNINIT,16.524313,UNINIT
i48/i232/A,i48/i232/Y,negative_unate,27.231562,26.64875,27.231562,UNINIT,26.64875,UNINIT
i48/i232/B,i48/i232/Y,negative_unate,29.070681,28.268387,29.070681,UNINIT,28.268387,UNINIT
i48/i233/A,i48/i233/Y,negative_unate,9.389336,10.230989,9.389336,UNINIT,10.230989,UNINIT
i48/i233/B,i48/i233/Y,negative_unate,12.373352,12.39856,12.373352,UNINIT,12.39856,UNINIT
i48/i234/A1,i48/i234/Y,negative_unate,27.846743,22.616716,27.846743,UNINIT,22.616716,UNINIT
i48/i234/A2,i48/i234/Y,negative_unate,27.76729,19.709642,27.76729,UNINIT,19.709642,UNINIT
i48/i234/B1,i48/i234/Y,negative_unate,28.512032,25.680925,28.512032,UNINIT,25.680925,UNINIT
i48/i234/B2,i48/i234/Y,negative_unate,26.594675,20.501463,26.594675,UNINIT,20.501463,UNINIT
i48/i234/C1,i48/i234/Y,negative_unate,27.239025,26.707283,27.239025,UNINIT,26.707283,UNINIT
i48/i234/C2,i48/i234/Y,negative_unate,27.362465,23.371746,27.362465,UNINIT,23.371746,UNINIT
i48/i235/A,i48/i235/Y,negative_unate,12.07378,10.834013,12.07378,UNINIT,10.834013,UNINIT
i48/i236/A,i48/i236/Y,negative_unate,13.819376,11.639648,13.819376,UNINIT,11.639648,UNINIT
i48/i237/A,i48/i237/Y,negative_unate,8.467519,6.726665,8.467519,UNINIT,6.726665,UNINIT
i48/i238/A,i48/i238/Y,negative_unate,8.513013,5.951705,8.513013,UNINIT,5.951705,UNINIT
i48/i239/A1,i48/i239/Y,negative_unate,10.906203,10.192487,10.906203,UNINIT,10.192487,UNINIT
i48/i239/A2,i48/i239/Y,negative_unate,12.875576,10.079023,12.875576,UNINIT,10.079023,UNINIT
i48/i239/B,i48/i239/Y,negative_unate,9.659051,9.08009,9.659051,UNINIT,9.08009,UNINIT
i48/i24/A,i48/i24/Y,negative_unate,16.892555,19.023804,16.892555,UNINIT,19.023804,UNINIT
i48/i24/B,i48/i24/Y,negative_unate,17.381823,17.174625,17.381823,UNINIT,17.174625,UNINIT
i48/i24/C,i48/i24/Y,negative_unate,15.863736,15.778385,15.863736,UNINIT,15.778385,UNINIT
i48/i240/A,i48/i240/Y,negative_unate,9.962018,6.55214,9.962018,UNINIT,6.55214,UNINIT
i48/i240/B,i48/i240/Y,negative_unate,9.60816,7.809088,9.60816,UNINIT,7.809088,UNINIT
i48/i241/A,i48/i241/Y,negative_unate,10.084184,11.039703,10.084184,UNINIT,11.039703,UNINIT
i48/i241/B,i48/i241/Y,negative_unate,9.459656,9.263569,9.459656,UNINIT,9.263569,UNINIT
i48/i242/A,i48/i242/Y,negative_unate,16.656118,10.019785,16.656118,UNINIT,10.019785,UNINIT
i48/i242/B,i48/i242/Y,negative_unate,13.177414,9.984037,13.177414,UNINIT,9.984037,UNINIT
i48/i243/A1,i48/i243/Y,negative_unate,10.072724,9.697424,10.072724,UNINIT,9.697424,UNINIT
i48/i243/A2,i48/i243/Y,negative_unate,11.2317,8.651356,11.2317,UNINIT,8.651356,UNINIT
i48/i243/B,i48/i243/Y,negative_unate,9.349766,8.274678,9.349766,UNINIT,8.274678,UNINIT
i48/i244/A,i48/i244/Y,negative_unate,9.549706,10.478631,9.549706,UNINIT,10.478631,UNINIT
i48/i244/B,i48/i244/Y,negative_unate,11.342348,10.81689,11.342348,UNINIT,10.81689,UNINIT
i48/i245/A1,i48/i245/Y,negative_unate,9.33633,9.05847,9.33633,UNINIT,9.05847,UNINIT
i48/i245/A2,i48/i245/Y,negative_unate,10.23491,7.753581,10.23491,UNINIT,7.753581,UNINIT
i48/i245/B,i48/i245/Y,negative_unate,8.153583,7.328031,8.153583,UNINIT,7.328031,UNINIT
i48/i246/A1,i48/i246/Y,negative_unate,8.096546,7.744249,8.096546,UNINIT,7.744249,UNINIT
i48/i246/A2,i48/i246/Y,negative_unate,9.382726,7.222126,9.382726,UNINIT,7.222126,UNINIT
i48/i246/B,i48/i246/Y,negative_unate,7.61312,6.928825,7.61312,UNINIT,6.928825,UNINIT
i48/i247/A1,i48/i247/Y,negative_unate,11.70295,8.329007,11.70295,UNINIT,8.329007,UNINIT
i48/i247/A2,i48/i247/Y,negative_unate,11.02799,10.351286,11.02799,UNINIT,10.351286,UNINIT
i48/i247/B1,i48/i247/Y,negative_unate,13.277001,6.835847,13.277001,UNINIT,6.835847,UNINIT
i48/i247/B2,i48/i247/Y,negative_unate,12.402551,8.658003,12.402551,UNINIT,8.658003,UNINIT
i48/i248/A1,i48/i248/Y,negative_unate,12.493148,11.6995,12.493148,UNINIT,11.6995,UNINIT
i48/i248/A2,i48/i248/Y,negative_unate,13.337069,10.775583,13.337069,UNINIT,10.775583,UNINIT
i48/i248/B,i48/i248/Y,negative_unate,10.355561,10.191714,10.355561,UNINIT,10.191714,UNINIT
i48/i249/A1,i48/i249/Y,negative_unate,10.742638,7.859932,10.742638,UNINIT,7.859932,UNINIT
i48/i249/A2,i48/i249/Y,negative_unate,10.965507,10.254349,10.965507,UNINIT,10.254349,UNINIT
i48/i249/B1,i48/i249/Y,negative_unate,14.338969,7.053723,14.338969,UNINIT,7.053723,UNINIT
i48/i249/B2,i48/i249/Y,negative_unate,13.008258,9.024158,13.008258,UNINIT,9.024158,UNINIT
i48/i25/A,i48/i25/Y,negative_unate,11.917254,14.027517,11.917254,UNINIT,14.027517,UNINIT
i48/i25/B,i48/i25/Y,negative_unate,11.426618,11.684641,11.426618,UNINIT,11.684641,UNINIT
i48/i250/A1,i48/i250/Y,positive_unate,17.828545,17.559057,17.828545,UNINIT,17.559057,UNINIT
i48/i250/A2,i48/i250/Y,positive_unate,16.74823,18.547457,16.74823,UNINIT,18.547457,UNINIT
i48/i250/B,i48/i250/Y,positive_unate,16.411751,15.204576,16.411751,UNINIT,15.204576,UNINIT
i48/i251/A1,i48/i251/Y,negative_unate,10.979381,10.295452,10.979381,UNINIT,10.295452,UNINIT
i48/i251/A2,i48/i251/Y,negative_unate,11.500513,8.469144,11.500513,UNINIT,8.469144,UNINIT
i48/i251/B,i48/i251/Y,negative_unate,14.565052,7.149023,14.565052,UNINIT,7.149023,UNINIT
i48/i252/A1,i48/i252/Y,negative_unate,9.582685,9.25291,9.582685,UNINIT,9.25291,UNINIT
i48/i252/A2,i48/i252/Y,negative_unate,10.537687,8.160992,10.537687,UNINIT,8.160992,UNINIT
i48/i252/B,i48/i252/Y,negative_unate,7.793898,7.485842,7.793898,UNINIT,7.485842,UNINIT
i48/i253/A1,i48/i253/Y,positive_unate,17.591959,17.109673,17.591959,UNINIT,17.109673,UNINIT
i48/i253/A2,i48/i253/Y,positive_unate,15.629189,17.495695,15.629189,UNINIT,17.495695,UNINIT
i48/i253/B,i48/i253/Y,positive_unate,15.29944,14.397787,15.29944,UNINIT,14.397787,UNINIT
i48/i254/A1,i48/i254/Y,negative_unate,8.794379,8.481163,8.794379,UNINIT,8.481163,UNINIT
i48/i254/A2,i48/i254/Y,negative_unate,11.03809,8.02452,11.03809,UNINIT,8.02452,UNINIT
i48/i254/B,i48/i254/Y,negative_unate,7.383365,7.006216,7.383365,UNINIT,7.006216,UNINIT
i48/i255/A1,i48/i255/Y,negative_unate,10.559069,10.187486,10.559069,UNINIT,10.187486,UNINIT
i48/i255/A2,i48/i255/Y,negative_unate,11.855345,9.057645,11.855345,UNINIT,9.057645,UNINIT
i48/i255/B,i48/i255/Y,negative_unate,8.808444,8.193745,8.808444,UNINIT,8.193745,UNINIT
i48/i256/A1,i48/i256/Y,negative_unate,11.563752,10.95317,11.563752,UNINIT,10.95317,UNINIT
i48/i256/A2,i48/i256/Y,negative_unate,11.625418,8.706079,11.625418,UNINIT,8.706079,UNINIT
i48/i256/B,i48/i256/Y,negative_unate,14.850475,7.493076,14.850475,UNINIT,7.493076,UNINIT
i48/i257/A1,i48/i257/Y,negative_unate,9.219053,8.697004,9.219053,UNINIT,8.697004,UNINIT
i48/i257/A2,i48/i257/Y,negative_unate,10.376127,8.136671,10.376127,UNINIT,8.136671,UNINIT
i48/i257/B,i48/i257/Y,negative_unate,10.398661,8.437585,10.398661,UNINIT,8.437585,UNINIT
i48/i258/A1,i48/i258/Y,negative_unate,11.881573,8.474122,11.881573,UNINIT,8.474122,UNINIT
i48/i258/A2,i48/i258/Y,negative_unate,11.413805,10.58125,11.413805,UNINIT,10.58125,UNINIT
i48/i258/B1,i48/i258/Y,negative_unate,13.539334,7.006778,13.539334,UNINIT,7.006778,UNINIT
i48/i258/B2,i48/i258/Y,negative_unate,12.402362,8.737426,12.402362,UNINIT,8.737426,UNINIT
i48/i259/A1,i48/i259/Y,negative_unate,11.029184,10.399724,11.029184,UNINIT,10.399724,UNINIT
i48/i259/A2,i48/i259/Y,negative_unate,12.702919,8.952885,12.702919,UNINIT,8.952885,UNINIT
i48/i259/B,i48/i259/Y,negative_unate,14.079176,7.264421,14.079176,UNINIT,7.264421,UNINIT
i48/i26/A,i48/i26/Y,negative_unate,11.689118,12.982208,11.689118,UNINIT,12.982208,UNINIT
i48/i26/B,i48/i26/Y,negative_unate,10.121095,10.400488,10.121095,UNINIT,10.400488,UNINIT
i48/i260/A1,i48/i260/Y,negative_unate,9.85744,9.531319,9.85744,UNINIT,9.531319,UNINIT
i48/i260/A2,i48/i260/Y,negative_unate,11.773265,8.83499,11.773265,UNINIT,8.83499,UNINIT
i48/i260/B,i48/i260/Y,negative_unate,9.264216,8.160532,9.264216,UNINIT,8.160532,UNINIT
i48/i261/A1,i48/i261/Y,negative_unate,10.04992,9.709008,10.04992,UNINIT,9.709008,UNINIT
i48/i261/A2,i48/i261/Y,negative_unate,11.56725,8.722944,11.56725,UNINIT,8.722944,UNINIT
i48/i261/B,i48/i261/Y,negative_unate,9.091758,8.201887,9.091758,UNINIT,8.201887,UNINIT
i48/i262/A,i48/i262/Y,negative_unate,14.00474,10.610733,14.00474,UNINIT,10.610733,UNINIT
i48/i262/B,i48/i262/Y,negative_unate,12.27219,11.098478,12.27219,UNINIT,11.098478,UNINIT
i48/i263/A,i48/i263/Y,negative_unate,14.674491,10.244733,14.674491,UNINIT,10.244733,UNINIT
i48/i263/B,i48/i263/Y,negative_unate,12.871439,11.255466,12.871439,UNINIT,11.255466,UNINIT
i48/i264/A1,i48/i264/Y,negative_unate,13.916432,13.601316,13.916432,UNINIT,13.601316,UNINIT
i48/i264/A2,i48/i264/Y,negative_unate,15.068294,13.057905,15.068294,UNINIT,13.057905,UNINIT
i48/i264/B1,i48/i264/Y,negative_unate,18.31698,13.636006,18.31698,UNINIT,13.636006,UNINIT
i48/i264/B2,i48/i264/Y,negative_unate,17.531218,11.77698,17.531218,UNINIT,11.77698,UNINIT
i48/i265/A1,i48/i265/Y,negative_unate,16.128965,15.888154,16.128965,UNINIT,15.888154,UNINIT
i48/i265/A2,i48/i265/Y,negative_unate,17.588499,14.988387,17.588499,UNINIT,14.988387,UNINIT
i48/i265/B1,i48/i265/Y,negative_unate,16.440931,12.745112,16.440931,UNINIT,12.745112,UNINIT
i48/i265/B2,i48/i265/Y,negative_unate,18.488304,12.703998,18.488304,UNINIT,12.703998,UNINIT
i48/i266/A1,i48/i266/Y,negative_unate,13.430176,13.354795,13.430176,UNINIT,13.354795,UNINIT
i48/i266/A2,i48/i266/Y,negative_unate,14.585118,12.573121,14.585118,UNINIT,12.573121,UNINIT
i48/i266/B1,i48/i266/Y,negative_unate,14.37952,11.052042,14.37952,UNINIT,11.052042,UNINIT
i48/i266/B2,i48/i266/Y,negative_unate,16.079245,10.820331,16.079245,UNINIT,10.820331,UNINIT
